created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 28 01:27:13 +0000 2023;1707205287940329645;"Kelahiran Nabi Muhammad SAW adalah rahmat. Kehidupannya adalah suri teladan bagi segenap umat. Dan dengan mengingat segala ajaran dan sunahnya, mari menjadikan hidup kita lebih bermanfaat bagi masyarakat, bangsa, dan dunia. https://t.co/s4wPDQ78JX";613;666;2557;20256;in;366987179;1707205287940329645;jokowi;https://twitter.com/jokowi/status/1707205287940329645
Wed Sep 27 12:14:01 +0000 2023;1707005673664549166;"Integrasi antara semua moda transportasi publik di Jakarta sudah harus diwujudkan untuk mempermudah akses masyarakat. Moda transportasi kereta cepat, LRT, dan MRT harus segera terhubung dengan TransJakarta, bus, taksi online, ojek online dalam sebuah sistem yang mudah dan… https://t.co/Hi2kHz4ehf";40;398;451;3166;in;366987179;1707005673664549166;jokowi;https://twitter.com/jokowi/status/1707005673664549166
Tue Sep 26 15:48:26 +0000 2023;1706697243640938576;"Selama sembilan tahun sepanjang 2015 sampai 2023, kita telah membangun jalan tol sepanjang 2.040 kilometer di berbagai daerah di Indonesia. Bagaimana dengan jalan desa? Selama 9 tahun, kita telah menyelesaikan jalan desa 326.000 kilometer.  Pembangunan jalan-jalan desa itu… https://t.co/By4WFD4JkB";40;614;495;3392;in;366987179;1706697243640938576;jokowi;https://twitter.com/jokowi/status/1706697243640938576
Tue Sep 26 15:46:29 +0000 2023;1706696751808381120;"Membuka Jambore Nasional Dai Desa Madani Persaudaraan Muslimin Indonesia (Parmusi) di Taman Nasional Gunung Gede Pangrango, Kabupaten Cianjur, Jawa Barat, hari ini.   Saya menyambut baik program dai masuk desa yang menjadi prioritas Parmusi dalam mewujudkan Desa Madani. Program… https://t.co/0tHsGtIZF3";2;55;240;1662;in;366987179;1706696751808381120;jokowi;https://twitter.com/jokowi/status/1706696751808381120
Tue Sep 26 10:54:06 +0000 2023;1706623173989728409;"Dari lantai utama Bursa Efek Indonesia, Jakarta, saya meluncurkan Bursa Karbon Indonesia siang tadi. Bursa karbon ini adalah kontribusi nyata Indonesia untuk berjuang bersama dunia melawan krisis perubahan iklim.   Hasil dari perdagangan ini akan diinvestasikan kembali pada upaya… https://t.co/MZWh1Sya5X";26;230;440;3103;in;366987179;1706623173989728409;jokowi;https://twitter.com/jokowi/status/1706623173989728409
Tue Sep 26 06:03:31 +0000 2023;1706550045187965264;"Indonesia berhasil meraih medali emas pertama di Asian Games ke-19 melalui atlet menembak Muhammad Sejahtera Dwi Putra. Medali emas itu diraihnya di nomor 10 meter running target putra dalam pertandingan yang berlangsung di Fuyang Yinhu Sports Centre, Hangzhou, China kemarin.… https://t.co/az0AhDJ1IG";5;181;437;3046;in;366987179;1706550045187965264;jokowi;https://twitter.com/jokowi/status/1706550045187965264
Mon Sep 25 10:42:06 +0000 2023;1706257764459450504;"Hari ini saya menggelar rapat terbatas di Istana Merdeka, khusus untuk membahas persoalan lahan di Pulau Rempang.   Penyelesaian masalah Rempang harus dilakukan dengan baik dan tetap mengedepankan kepentingan masyarakat sekitar. https://t.co/XdkXp7IeqM";128;1179;617;4476;in;366987179;1706257764459450504;jokowi;https://twitter.com/jokowi/status/1706257764459450504
Mon Sep 25 10:39:23 +0000 2023;1706257081974894879;"Menerima Pengurus Pusat Persatuan Muslimin Indonesia (PP Parmusi) di Istana Merdeka, hari ini.  PP Parmusi menyampaikan rencana kegiatan Jambore Nasional Dai Desa Madani yang akan digelar di Gunung Gede Pangrango, Kabupaten Cianjur, Jawa Barat pada 26-30 September 2023.  Dalam… https://t.co/daXB83VZdx";2;74;248;1736;in;366987179;1706257081974894879;jokowi;https://twitter.com/jokowi/status/1706257081974894879
Sun Sep 24 05:48:34 +0000 2023;1705821505073123810;"Berbagai belahan dunia, termasuk Indonesia, tengah menghadapi fenomena iklim El Nino yang berdampak pada ketersediaan air dan produktivitas pertanian.   Di tengah ancaman iklim tak biasa itu, pertanian Indonesia tetap produktif. Berkat kerja keras para petani, pasokan di… https://t.co/igh9Ee2bKZ";141;1171;810;5935;in;366987179;1705821505073123810;jokowi;https://twitter.com/jokowi/status/1705821505073123810
Sat Sep 23 05:28:57 +0000 2023;1705454182302621818;"Terima kasih untuk lagu rap dari @saykoji. Liriknya sungguh menyemangati. https://t.co/uZpIjE9fDq";76;352;1527;8894;in;366987179;1705454182302621818;jokowi;https://twitter.com/jokowi/status/1705454182302621818
Sat Sep 23 05:14:50 +0000 2023;1705450629735551253;"Meninjau jalan akses menuju wisata Gua Batu Tapak Raja di Desa Agro Mulyo, Kecamatan Sepaku, Kabupaten Penajam Paser Utara, pagi ini. Pekerjaan Inpres Jalan Daerah (IJD) ini menelan biaya Rp34,09 miliar dengan panjang jalan penanganan 4,8 kilometer di segmen satu, dan Rp33,27… https://t.co/P2Ca7E0p8Z";5;98;252;1901;in;366987179;1705450629735551253;jokowi;https://twitter.com/jokowi/status/1705450629735551253
Sat Sep 23 05:03:03 +0000 2023;1705447664836579493;"Peletakan batu pertama pembangunan Hotel Vasanta di kawasan Ibu Kota Nusantara, pagi tadi. Ini hotel kedua yang mulai dibangun di IKN.  Pembangunan di IKN ini tidak hanya dilakukan oleh pemerintah saja, tetapi juga oleh dunia usaha. Saya berharap akan makin banyak fasilitas dan… https://t.co/bQMWGsA5Mm";24;267;378;2544;in;366987179;1705447664836579493;jokowi;https://twitter.com/jokowi/status/1705447664836579493
Sat Sep 23 04:54:06 +0000 2023;1705445411820081292;"Sarapan pagi bersama para menteri dan Kepala Otorita IKN yang menginap di kawasan Ibu Kota Nusantara. Ini hari ketiga kunjungan saya di IKN.  Pada hari ini, saya akan melakukan peletakan batu pertama pembangunan sebuah hotel di kawasan IKN lalu meninjau pembangunan jalan akses ke… https://t.co/Tcewsjv0y8";24;297;359;2777;in;366987179;1705445411820081292;jokowi;https://twitter.com/jokowi/status/1705445411820081292
Sat Sep 23 04:43:13 +0000 2023;1705442673216426419;"Malam akhir pekan di Ibu Kota Nusantara jadi semarak. Sebuah acara bertajuk Malam Apresiasi Nusantara digelar di antara rindang pepohonan kawasan yang sedang dibangun itu.   Di atas panggung, para penyanyi tampil menghangatkan suasana. Armand Maulana bernyanyi diiringi grup musik… https://t.co/m2S6ofmEZI";126;928;497;3749;in;366987179;1705442673216426419;jokowi;https://twitter.com/jokowi/status/1705442673216426419
Sat Sep 23 04:36:45 +0000 2023;1705441045398626734;"Dalam kunjungan ke Ibu kota Nusantara, kemarin, saya mengajak serta para penggiat seni berkeliling kawasan IKN untuk melihat secara langsung progres pembangunan sejumlah infrastruktur. Saya mengajak mereka ke lokasi kantor presiden, Sumbu Kebangsaan Barat, area Istana Presiden,… https://t.co/wuHFOkQ3jQ";21;202;252;2088;in;366987179;1705441045398626734;jokowi;https://twitter.com/jokowi/status/1705441045398626734
Fri Sep 22 10:16:42 +0000 2023;1705164208000901457;"Ibadah salat Jumat di sela-sela kunjungan kerja ke Kalimantan Timur, hari ini bersama para pekerja konstruksi pembangunan Ibu Kota Nusantara. Masjid Al-Ikhwan ini berada di kompleks hunian pekerja konstruksi IKN di Kabupaten Penajam Paser Utara. https://t.co/QLLrFxo9KT";6;128;276;2047;in;366987179;1705164208000901457;jokowi;https://twitter.com/jokowi/status/1705164208000901457
Fri Sep 22 10:15:16 +0000 2023;1705163848767201324;"Hari ini, saya melakukan peletakan batu pertama pembangunan Rumah Sakit Abdi Waluyo di kawasan Ibu Kota Nusantara. Dan inilah rumah sakit pertama yang akan dibangun di kawasan IKN.  Investasi pembangunan RS Abdi Waluyo Nusantara sebesar Rp2 triliun untuk sebuah rumah sakit yang… https://t.co/gveL4pXTLC";14;199;341;2570;in;366987179;1705163848767201324;jokowi;https://twitter.com/jokowi/status/1705163848767201324
Fri Sep 22 07:47:01 +0000 2023;1705126538595938371;"Modul pertama Garuda yang akan menjadi ikon bangunan Kantor Presiden di Ibu Kota Nusantara mulai terpasang. Apabila tak ada halangan, pemasangan 4.650 bilah Garuda tersebut dapat diselesaikan pada bulan Maret 2024.  Sejauh ini, pembangunan kawasan IKN masih sesuai dengan rencana.… https://t.co/LWy4o5tAYV";18;126;450;2504;in;366987179;1705126538595938371;jokowi;https://twitter.com/jokowi/status/1705126538595938371
Fri Sep 22 07:26:01 +0000 2023;1705121254506893478;"Hari ini saya melakukan peletakan batu pertama pembangunan Pusat Pelatihan Nasional Persatuan Sepak Bola Seluruh Indonesia (PSSI) di kawasan Ibu Kota Nusantara. Dibangun di lahan seluas 34,5 hektare, pusat pelatihan ini dilengkapi delapan lapangan dan fasilitas pendukung lain,… https://t.co/rYq6DRe7MZ";12;72;261;1817;in;366987179;1705121254506893478;jokowi;https://twitter.com/jokowi/status/1705121254506893478
Fri Sep 22 07:15:12 +0000 2023;1705118532588228988;"Menanam pohon beringin (Ficus Benjamina) di kawasan Istana Presiden Ibu Kota Nusantara, pagi ini. Yang ditanam ini adalah beringin kembar – pohon yang jadi simbol keagungan.  Saya berharap tanaman-tanaman lain di kawasan IKN segera ditanam begitu hujan mulai turun. Ada banyak… https://t.co/xCTSIfvzoi";46;438;537;4121;in;366987179;1705118532588228988;jokowi;https://twitter.com/jokowi/status/1705118532588228988
Fri Sep 22 04:08:30 +0000 2023;1705071548368032083;"Pembangunan Kantor Presiden di Ibu Kota Nusantara saat ini telah mencapai 38 persen. Pagi tadi, saya datang meninjau sekaligus memasang bilah pertama Garuda di bangunan yang akan menjadi ikon bangunan Kantor Presiden itu.   Di bangunan ini akan ada 465 modul, setiap modul ada 10… https://t.co/V0elR5HLxK";95;645;557;4287;in;366987179;1705071548368032083;jokowi;https://twitter.com/jokowi/status/1705071548368032083
Fri Sep 22 02:41:51 +0000 2023;1705049742668161064;"Pagi yang cerah di Ibu Kota Nusantara. Dari atas perbukitan ini, terlihat jelas suasana pembangunan Ibu Kota Nusantara, bangunan yang sudah berdiri dan infrastruktur kota yang sedang dikebut.   Bersama beberapa menteri dan kepala otorita IKN, di hari kedua kunjungan ke IKN ini,… https://t.co/fmTvmAJhuL";54;578;629;4484;in;366987179;1705049742668161064;jokowi;https://twitter.com/jokowi/status/1705049742668161064
Thu Sep 21 13:49:22 +0000 2023;1704855340540744067;"Pemerintah telah melakukan beberapa kali penjajakan pasar untuk mendorong para investor dalam negeri ikut serta dalam pembangunan Ibu Kota Nusantara. Dari penjajakan itu, salah satunya terlihat hari ini, dengan dilaksanakannya peletakan batu pertama pembangunan Hotel Nusantara di… https://t.co/9CDZIof3hg";21;348;353;2497;in;366987179;1704855340540744067;jokowi;https://twitter.com/jokowi/status/1704855340540744067
Thu Sep 21 09:06:19 +0000 2023;1704784110131232918;"Meninjau Persemaian Mentawir di Kabupaten Penajam Paser Utara, Kalimantan Timur, hari ini. Persemaian Mentawir dibangun sebagai bentuk komitmen pemerintah terhadap lingkungan, dipersiapkan untuk memperbaiki lingkungan, termasuk pemulihan lahan atau reklamasi pasca tambang.… https://t.co/xaaJfWVeLW";11;121;365;2225;in;366987179;1704784110131232918;jokowi;https://twitter.com/jokowi/status/1704784110131232918
Thu Sep 21 06:02:12 +0000 2023;1704737775231361269;"Meninjau harga-harga kebutuhan pokok di Pasar Merdeka, Kota Samarinda, Kalimantan Timur, hari ini. Harga sejumlah kebutuhan pokok di pasar tersebut masih terkendali dengan baik, bahkan ada yang  harganya turun seperti cabai, bawang putih, dan bawang merah.  Memang, harga beras di… https://t.co/1hhal4dBSN";26;434;352;2519;in;366987179;1704737775231361269;jokowi;https://twitter.com/jokowi/status/1704737775231361269
Thu Sep 21 03:00:51 +0000 2023;1704692136875266147;"Dari Pangkalan TNI AU Adi Soemarmo, Kabupaten Boyolali, Jawa Tengah, pagi ini saya bertolak menuju Kalimantan Timur.  Saya akan berkunjung ke Kota Samarinda dan ke Kabupaten Penajam Paser Utara untuk meninjau perkembangan pembangunan fasilitas pendukung Ibu Kota Nusantara (IKN).… https://t.co/1xELGWJoWo";22;351;573;4695;in;366987179;1704692136875266147;jokowi;https://twitter.com/jokowi/status/1704692136875266147
Tue Sep 19 14:13:58 +0000 2023;1704136756575256715;"Asian Games ke-19 akan berlangsung di Hangzhou, Republik Rakyat Tiongkok, pada 23 September - 8 October 2023. Hari ini, saya melepas 576 orang anggota kontingen Indonesia yang akan mengikuti pesta olahraga negara-negara Asia itu. Kontingen tersebut terdiri dari 413 atlet, 132… https://t.co/VbylbDfArS";12;167;408;3251;in;366987179;1704136756575256715;jokowi;https://twitter.com/jokowi/status/1704136756575256715
Tue Sep 19 09:54:44 +0000 2023;1704071517599068249;"Naik kendaraan taktis (rantis) Maung buatan PT Pindad (Persero) dalam kunjungan ke Kabupaten Bandung, Jawa Barat, hari ini. https://t.co/YOXAwhwhxX";32;236;367;2992;in;366987179;1704071517599068249;jokowi;https://twitter.com/jokowi/status/1704071517599068249
Tue Sep 19 09:52:18 +0000 2023;1704070903716532441;"Berkunjung ke PT Pindad di Kota Bandung, hari ini. Dan saya melihat perkembangan dari industri strategis kita ini luar biasa cepatnya.  Produksi PT Pindad berkembang, dari peluru dan amunisi, sampai kendaraan tempur. PT Pindad juga berhasil meningkatkan pendapatan dari Rp25… https://t.co/EU7N8ioQqJ";35;252;510;3842;in;366987179;1704070903716532441;jokowi;https://twitter.com/jokowi/status/1704070903716532441
Tue Sep 19 09:50:52 +0000 2023;1704070544994558272;"Kunjungan kerja ke Jawa Barat, hari ini, saya dan rombongan menggunakan Kereta Cepat Jakarta Bandung (KCJB). Berangkat dari Stasiun KCJB Halim, Jakarta, dan turun di Stasiun Tegalluar, Kabupaten Bandung. https://t.co/nmD1uIdRfc";13;133;314;2446;in;366987179;1704070544994558272;jokowi;https://twitter.com/jokowi/status/1704070544994558272
Tue Sep 19 09:49:11 +0000 2023;1704070118651887879;"Berkunjung ke Pasar Jatinegara di Jakarta Timur, pagi ini. Alhamdulillah, harga sejumlah komoditas pangan masih dalam kondisi yang baik. Harga-harga seperti bawang merah dan bawang putih turun, hanya harga beras yang masih tinggi.   Pemerintah telah melakukan sejumlah upaya untuk… https://t.co/bOS1yjgMKu";4;158;274;2004;in;366987179;1704070118651887879;jokowi;https://twitter.com/jokowi/status/1704070118651887879
Tue Sep 19 00:20:38 +0000 2023;1703927039127089192;"Ancaman perubahan iklim sudah nyata dan dirasakan oleh semua negara di dunia, antara lain menyebabkan terjadinya krisis pangan. Saya mengajak semua pihak untuk waspada dan menjaga lingkungan sekitar, antara lain dengan menggiatkan kembali penanaman pohon. Para pegiat lingkungan,… https://t.co/1crr84J8Gv";304;1365;883;6343;in;366987179;1703927039127089192;jokowi;https://twitter.com/jokowi/status/1703927039127089192
Sun Sep 17 14:06:27 +0000 2023;1703410088969699620;"Tiga laga final menghasilkan dua juara! Hari ini, pemain-pemain bulutangkis Indonesia membawa pulang gelar juara ganda putri dan tunggal putra dari final Hong Kong Open 2023 yang berlangsung di Hong Kong Coliseum.   Diawali dengan pasangan ganda putri Apriyani Rahayu/Siti Fadia… https://t.co/ocusbKHPjq";19;351;791;5653;in;366987179;1703410088969699620;jokowi;https://twitter.com/jokowi/status/1703410088969699620
Sun Sep 17 14:03:48 +0000 2023;1703409422226292761;"Berkunjung ke Kabupaten Karawang, Jawa Barat, hari Kamis 14 September 2023, saya mengunjungi sebuah pabrik baterai mobil listrik, lalu ke Pasar Johar dan Gudang Bulog Purwosari. Saya meninjau harga-harga pangan di lapangan, sekaligus menyalurkan bantuan beras kepada keluarga… https://t.co/hvygBV2E3d";15;106;351;2395;in;366987179;1703409422226292761;jokowi;https://twitter.com/jokowi/status/1703409422226292761
Fri Sep 15 09:10:59 +0000 2023;1702610957544141104;"Hadir dan menyampaikan sambutan pada Sidang Terbuka Dies Natalis ke-60 Institut Pertanian Bogor (IPB), hari ini.   Dunia saat ini menghadapi banyak tantangan dalam berbagai aspek, dari krisis energi, pangan, ekonomi, disrupsi teknologi, hingga tantangan geopolitik. Menghadapi… https://t.co/luZrDSpM2A";26;395;441;3431;in;366987179;1702610957544141104;jokowi;https://twitter.com/jokowi/status/1702610957544141104
Thu Sep 14 13:32:54 +0000 2023;1702314483337888008;"Berkunjung ke Gudang Bulog Purwasari di Kabupaten Karawang, Jawa Barat, hari ini sembari menyalurkan bantuan pangan berupa beras kepada para keluarga penerima manfaat (KPM).   Bukan hanya di Karawang, program bantuan pangan cadangan beras pemerintah akan disalurkan kepada 21,3… https://t.co/0wRS2Sca8A";10;267;295;2008;in;366987179;1702314483337888008;jokowi;https://twitter.com/jokowi/status/1702314483337888008
Thu Sep 14 10:38:42 +0000 2023;1702270640835940470;"Hari ini saya datang ke Kabupaten Karawang, Jawa Barat untuk mengunjungi pabrik baterai mobil listrik PT Hyundai LG Industry (HLI) Green Power. Saya meninjau langsung sejumlah area pabrik, dari lini elektroda, lini perakitan, hingga lini pembentukan.   Pabrik ini baru mulai… https://t.co/smcNfoyiv8";28;459;556;3952;in;366987179;1702270640835940470;jokowi;https://twitter.com/jokowi/status/1702270640835940470
Thu Sep 14 08:33:45 +0000 2023;1702239197728522320;"Delapan tahun sudah berbagai pembangunan Proyek Strategis Nasional dikerjakan di seluruh Indonesia. Dalam sewindu ini, kita telah menyelesaikan pembangunan 161 PSN yang menyerap tenaga kerja hingga 11 juta orang.  Kehadiran infrastruktur PSN juga telah membantu mendongkrak daya… https://t.co/n9ahnQWq3n";45;508;400;2379;in;366987179;1702239197728522320;jokowi;https://twitter.com/jokowi/status/1702239197728522320
Thu Sep 14 08:27:31 +0000 2023;1702237628782035068;"Indonesia memiliki sumber daya bahan baku mebel dan sumber daya manusia yang sangat siap. Namun, pasar mebel Indonesia hanya berkontribusi USD2,8 miliar pada tahun 2022 dan Indonesia hanya berada di peringkat 17,  di bawah Vietnam yang peringkat 2 dan Malaysia (12).  Karena… https://t.co/CY9d3zud4I";6;187;325;2217;in;366987179;1702237628782035068;jokowi;https://twitter.com/jokowi/status/1702237628782035068
